Age,Workclass,Fnlwgt,Education,Education_Num,Marital_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_Per_Week,Native_Country,Result
40,rivate,347890, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
41,elf-emp-not-inc,196001, HS-grad,9, Married-civ-spouse,ther-service, Wife, White, Female,0,0,20,nited-States, <=50K
24,tate-gov,273905, Assoc-acdm,12, Married-civ-spouse,rotective-serv, Husband, White, Male,0,0,50,nited-States, <=50K
20,,119156, Some-college,10, Never-married,, Own-child, White, Male,0,0,20,nited-States, <=50K
38,rivate,179488, Some-college,10, Divorced,raft-repair, Not-in-family, White, Male,0,1741,40,nited-States, <=50K
56,rivate,203580, HS-grad,9, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,35,, <=50K
58,rivate,236596, HS-grad,9, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,45,nited-States, >50K
32,rivate,183916, HS-grad,9, Never-married,ther-service, Not-in-family, White, Female,0,0,34,nited-States, <=50K
40,rivate,207578, Assoc-acdm,12, Married-civ-spouse,ech-support, Husband, White, Male,0,1977,60,nited-States, >50K
45,rivate,153141, HS-grad,9, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,, <=50K
41,rivate,112763, Prof-school,15, Married-civ-spouse,rof-specialty, Wife, White, Female,0,0,40,nited-States, >50K
42,rivate,390781, Bachelors,13, Married-civ-spouse,dm-clerical, Wife, Black, Female,0,0,40,nited-States, <=50K
59,ocal-gov,171328, 10th,6, Widowed,ther-service, Unmarried, Black, Female,0,0,30,nited-States, <=50K
19,ocal-gov,27382, Some-college,10, Never-married,dm-clerical, Own-child, White, Male,0,0,40,nited-States, <=50K
58,rivate,259014, Some-college,10, Never-married,ransport-moving, Not-in-family, White, Male,0,0,20,nited-States, <=50K
42,elf-emp-not-inc,303044, HS-grad,9, Married-civ-spouse,arming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40,ambodia, >50K
20,rivate,117789, HS-grad,9, Never-married,ther-service, Own-child, White, Female,0,0,40,nited-States, <=50K
32,rivate,172579, HS-grad,9, Separated,ther-service, Not-in-family, White, Female,0,0,30,nited-States, <=50K
45,rivate,187666, Assoc-voc,11, Widowed,xec-managerial, Not-in-family, White, Female,0,0,45,nited-States, <=50K
50,rivate,204518, 7th-8th,4, Divorced,raft-repair, Not-in-family, White, Male,0,0,40,nited-States, <=50K
36,rivate,150042, Bachelors,13, Divorced,rof-specialty, Own-child, White, Female,0,0,40,nited-States, <=50K
45,rivate,98092, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,60,nited-States, <=50K
17,rivate,245918, 11th,7, Never-married,ther-service, Own-child, White, Male,0,0,12,nited-States, <=50K
59,rivate,146013, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,4064,0,40,nited-States, <=50K
26,rivate,378322, 11th,7, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
37,elf-emp-inc,257295, Some-college,10, Married-civ-spouse,xec-managerial, Husband, Asian-Pac-Islander, Male,0,0,75,hailand, >50K
19,,218956, Some-college,10, Never-married,, Own-child, White, Male,0,0,24,anada, <=50K
64,rivate,21174, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
33,rivate,185480, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Female,0,0,45,nited-States, <=50K
33,rivate,222205, HS-grad,9, Married-civ-spouse,raft-repair, Wife, White, Female,0,0,40,nited-States, >50K
61,rivate,69867, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
17,rivate,191260, 9th,5, Never-married,ther-service, Own-child, White, Male,1055,0,24,nited-States, <=50K
50,elf-emp-not-inc,30653, Masters,14, Married-civ-spouse,arming-fishing, Husband, White, Male,2407,0,98,nited-States, <=50K
27,ocal-gov,209109, Masters,14, Never-married,rof-specialty, Own-child, White, Male,0,0,35,nited-States, <=50K
30,rivate,70377, HS-grad,9, Divorced,rof-specialty, Own-child, White, Female,0,0,40,nited-States, <=50K
43,rivate,477983, HS-grad,9, Married-civ-spouse,andlers-cleaners, Husband, Black, Male,0,0,40,nited-States, <=50K
44,rivate,170924, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,7298,0,40,nited-States, >50K
35,rivate,190174, Some-college,10, Never-married,xec-managerial, Not-in-family, White, Female,0,0,40,nited-States, <=50K
25,rivate,193787, Some-college,10, Never-married,ech-support, Own-child, White, Female,0,0,40,nited-States, <=50K
24,rivate,279472, Some-college,10, Married-civ-spouse,achine-op-inspct, Wife, White, Female,7298,0,48,nited-States, >50K
22,rivate,34918, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Female,0,0,15,ermany, <=50K
42,ocal-gov,97688, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,5178,0,40,nited-States, >50K
34,rivate,175413, Assoc-acdm,12, Divorced,ales, Unmarried, Black, Female,0,0,45,nited-States, <=50K
60,rivate,173960, Bachelors,13, Divorced,rof-specialty, Not-in-family, White, Female,0,0,42,nited-States, <=50K
21,rivate,205759, HS-grad,9, Never-married,andlers-cleaners, Own-child, White, Male,0,0,40,nited-States, <=50K
57,ederal-gov,425161, Masters,14, Married-civ-spouse,ales, Husband, White, Male,15024,0,40,nited-States, >50K
41,rivate,220531, Prof-school,15, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,60,nited-States, >50K
50,rivate,176609, Some-college,10, Divorced,ther-service, Not-in-family, White, Male,0,0,45,nited-States, <=50K
25,rivate,371987, Bachelors,13, Never-married,xec-managerial, Not-in-family, White, Female,0,0,40,nited-States, <=50K
50,rivate,193884, 7th-8th,4, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,cuador, <=50K
36,rivate,200352, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,45,nited-States, <=50K
31,rivate,127595, HS-grad,9, Divorced,rof-specialty, Not-in-family, White, Female,0,0,40,nited-States, <=50K
29,ocal-gov,220419, Bachelors,13, Never-married,rotective-serv, Not-in-family, White, Male,0,0,56,nited-States, <=50K
21,rivate,231931, Some-college,10, Never-married,ales, Own-child, White, Male,0,0,45,nited-States, <=50K
27,rivate,248402, Bachelors,13, Never-married,ech-support, Unmarried, Black, Female,0,0,40,nited-States, <=50K
65,rivate,111095, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,16,nited-States, <=50K
37,elf-emp-inc,57424, Bachelors,13, Divorced,ales, Not-in-family, White, Female,0,0,60,nited-States, <=50K
39,,157443, Masters,14, Married-civ-spouse,, Wife, Asian-Pac-Islander, Female,3464,0,40,, <=50K
24,rivate,278130, HS-grad,9, Never-married,raft-repair, Own-child, White, Male,0,0,40,nited-States, <=50K
38,rivate,169469, HS-grad,9, Divorced,ales, Not-in-family, White, Male,0,0,80,nited-States, <=50K
48,rivate,146268, Bachelors,13, Married-civ-spouse,dm-clerical, Husband, White, Male,7688,0,40,nited-States, >50K
21,rivate,153718, Some-college,10, Never-married,ther-service, Not-in-family, Asian-Pac-Islander, Female,0,0,25,nited-States, <=50K
31,rivate,217460, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,45,nited-States, >50K
55,rivate,238638, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,4386,0,40,nited-States, >50K
24,rivate,303296, Some-college,10, Married-civ-spouse,dm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40,aos, <=50K
43,rivate,173321, HS-grad,9, Divorced,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
26,rivate,193945, Assoc-acdm,12, Never-married,ech-support, Not-in-family, White, Male,0,0,45,nited-States, <=50K
46,rivate,83082, Assoc-acdm,12, Never-married,rof-specialty, Not-in-family, White, Female,0,0,33,nited-States, <=50K
35,rivate,193815, Assoc-acdm,12, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,nited-States, >50K
41,elf-emp-inc,34987, Some-college,10, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,54,nited-States, >50K
26,rivate,59306, Bachelors,13, Never-married,ales, Not-in-family, White, Male,0,0,40,nited-States, <=50K
34,rivate,142897, Masters,14, Married-civ-spouse,xec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,35,aiwan, >50K
19,,860348, Some-college,10, Never-married,, Own-child, Black, Female,0,0,25,nited-States, <=50K
36,elf-emp-not-inc,205607, Bachelors,13, Divorced,rof-specialty, Not-in-family, Black, Female,0,0,40,nited-States, >50K
22,rivate,199698, Some-college,10, Never-married,ales, Own-child, White, Male,0,0,15,nited-States, <=50K
24,rivate,191954, Some-college,10, Never-married,achine-op-inspct, Not-in-family, White, Male,0,0,40,nited-States, <=50K
77,elf-emp-not-inc,138714, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, <=50K
22,rivate,399087, 5th-6th,3, Married-civ-spouse,achine-op-inspct, Other-relative, White, Female,0,0,40,exico, <=50K
29,rivate,423158, Some-college,10, Never-married,ech-support, Not-in-family, White, Female,0,0,40,nited-States, <=50K
62,rivate,159841, HS-grad,9, Widowed,ther-service, Not-in-family, White, Female,0,0,24,nited-States, <=50K
39,elf-emp-not-inc,174308, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, <=50K
43,rivate,50356, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,1485,50,nited-States, <=50K
35,rivate,186110, HS-grad,9, Divorced,ransport-moving, Not-in-family, White, Male,0,0,45,nited-States, <=50K
29,rivate,200381, 11th,7, Never-married,xec-managerial, Not-in-family, White, Female,0,0,40,nited-States, <=50K
76,elf-emp-not-inc,174309, Masters,14, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,10,nited-States, <=50K
63,elf-emp-not-inc,78383, HS-grad,9, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,45,nited-States, <=50K
23,,211601, Assoc-voc,11, Never-married,, Own-child, Black, Female,0,0,15,nited-States, <=50K
43,rivate,187728, Some-college,10, Married-civ-spouse,rof-specialty, Wife, White, Female,0,1887,50,nited-States, >50K
58,elf-emp-not-inc,321171, HS-grad,9, Married-civ-spouse,andlers-cleaners, Husband, White, Male,0,0,40,nited-States, <=50K
66,rivate,127921, HS-grad,9, Never-married,ransport-moving, Not-in-family, White, Male,2050,0,55,nited-States, <=50K
41,rivate,206565, Some-college,10, Never-married,raft-repair, Not-in-family, Black, Male,0,0,45,nited-States, <=50K
26,rivate,224563, Bachelors,13, Never-married,dm-clerical, Not-in-family, White, Male,0,0,40,nited-States, <=50K
47,rivate,178686, Assoc-voc,11, Never-married,ther-service, Not-in-family, White, Male,0,0,40,nited-States, <=50K
55,ocal-gov,98545, 10th,6, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,nited-States, <=50K
53,rivate,242606, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, <=50K
17,rivate,270942, 5th-6th,3, Never-married,ther-service, Other-relative, White, Male,0,0,48,exico, <=50K
30,rivate,94235, HS-grad,9, Never-married,raft-repair, Other-relative, White, Male,0,0,40,nited-States, <=50K
49,rivate,71195, Masters,14, Never-married,rof-specialty, Not-in-family, White, Male,0,0,60,nited-States, <=50K
19,rivate,104112, HS-grad,9, Never-married,ales, Unmarried, Black, Male,0,0,30,aiti, <=50K
45,rivate,261192, HS-grad,9, Married-civ-spouse,ther-service, Husband, Black, Male,0,0,40,nited-States, <=50K
26,rivate,94936, Assoc-acdm,12, Never-married,ales, Not-in-family, White, Male,0,0,40,nited-States, <=50K
38,rivate,296478, Assoc-voc,11, Married-civ-spouse,raft-repair, Husband, White, Male,7298,0,40,nited-States, >50K
36,tate-gov,119272, HS-grad,9, Married-civ-spouse,rotective-serv, Husband, White, Male,7298,0,40,nited-States, >50K
33,rivate,85043, HS-grad,9, Never-married,arming-fishing, Not-in-family, White, Male,0,0,20,nited-States, <=50K
22,tate-gov,293364, Some-college,10, Never-married,rotective-serv, Own-child, Black, Female,0,0,40,nited-States, <=50K
43,elf-emp-not-inc,241895, Bachelors,13, Never-married,ales, Not-in-family, White, Male,0,0,42,nited-States, <=50K
67,,36135, 11th,7, Married-civ-spouse,, Husband, White, Male,0,0,8,nited-States, <=50K
30,,151989, Assoc-voc,11, Divorced,, Unmarried, White, Female,0,0,40,nited-States, <=50K
56,rivate,101128, Assoc-acdm,12, Married-spouse-absent,ther-service, Not-in-family, White, Male,0,0,25,ran, <=50K
31,rivate,156464, Bachelors,13, Never-married,rof-specialty, Own-child, White, Male,0,0,25,nited-States, <=50K
33,rivate,117963, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
26,rivate,192262, HS-grad,9, Married-civ-spouse,ther-service, Husband, White, Male,0,0,40,nited-States, <=50K
33,rivate,111363, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
46,ocal-gov,329752, 11th,7, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,30,nited-States, <=50K
59,,372020, Bachelors,13, Married-civ-spouse,, Husband, White, Male,0,0,40,nited-States, >50K
38,ederal-gov,95432, HS-grad,9, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,nited-States, >50K
65,rivate,161400, 11th,7, Widowed,ther-service, Unmarried, Other, Male,0,0,40,nited-States, <=50K
40,rivate,96129, Assoc-voc,11, Married-civ-spouse,ech-support, Husband, White, Male,0,0,40,nited-States, >50K
42,rivate,111949, HS-grad,9, Married-civ-spouse,dm-clerical, Wife, White, Female,0,0,35,nited-States, <=50K
26,elf-emp-not-inc,117125, 9th,5, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,ortugal, <=50K
36,rivate,348022, 10th,6, Married-civ-spouse,ther-service, Wife, White, Female,0,0,24,nited-States, <=50K
62,rivate,270092, Masters,14, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
43,rivate,180609, Bachelors,13, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,45,nited-States, <=50K
43,rivate,174575, Bachelors,13, Divorced,xec-managerial, Not-in-family, White, Male,0,1564,45,nited-States, >50K
22,rivate,410439, HS-grad,9, Married-spouse-absent,ales, Not-in-family, White, Male,0,0,55,nited-States, <=50K
28,rivate,92262, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
56,elf-emp-not-inc,183081, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,0,0,45,nited-States, <=50K
22,rivate,362589, Assoc-acdm,12, Never-married,ales, Not-in-family, White, Female,0,0,15,nited-States, <=50K
57,rivate,212448, Bachelors,13, Divorced,xec-managerial, Not-in-family, White, Female,0,0,45,nited-States, >50K
39,rivate,481060, HS-grad,9, Divorced,ales, Unmarried, White, Female,0,0,40,nited-States, <=50K
26,ederal-gov,185885, Some-college,10, Never-married,dm-clerical, Unmarried, White, Female,0,0,15,nited-States, <=50K
17,rivate,89821, 11th,7, Never-married,ther-service, Own-child, White, Male,0,0,10,nited-States, <=50K
40,tate-gov,184018, Assoc-voc,11, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,38,nited-States, >50K
45,rivate,256649, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, Black, Male,0,0,40,nited-States, <=50K
44,rivate,160323, HS-grad,9, Never-married,raft-repair, Not-in-family, Black, Male,0,0,40,nited-States, <=50K
20,ocal-gov,350845, Some-college,10, Never-married,dm-clerical, Own-child, White, Female,0,0,10,nited-States, <=50K
33,rivate,267404, HS-grad,9, Married-civ-spouse,raft-repair, Wife, White, Female,0,0,40,nited-States, <=50K
23,rivate,35633, Some-college,10, Never-married,ales, Not-in-family, White, Male,0,0,40,nited-States, <=50K
46,elf-emp-not-inc,80914, Masters,14, Divorced,xec-managerial, Not-in-family, White, Male,0,0,30,nited-States, <=50K
38,rivate,172927, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,50,nited-States, <=50K
54,rivate,174319, HS-grad,9, Divorced,ransport-moving, Not-in-family, White, Male,0,0,40,nited-States, <=50K
46,rivate,214955, 5th-6th,3, Divorced,raft-repair, Not-in-family, White, Female,0,2339,45,nited-States, <=50K
25,rivate,344991, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
46,rivate,108699, Some-college,10, Divorced,ales, Not-in-family, White, Female,0,0,40,nited-States, <=50K
36,ocal-gov,117312, Some-college,10, Married-civ-spouse,ransport-moving, Wife, White, Female,0,0,40,nited-States, <=50K
23,rivate,396099, HS-grad,9, Never-married,ther-service, Not-in-family, White, Female,0,0,25,nited-States, <=50K
29,rivate,134152, HS-grad,9, Separated,achine-op-inspct, Not-in-family, White, Male,0,0,40,nited-States, <=50K
44,rivate,162028, Some-college,10, Married-civ-spouse,dm-clerical, Wife, White, Female,0,2415,6,nited-States, >50K
19,rivate,25429, Some-college,10, Never-married,dm-clerical, Own-child, White, Female,0,0,16,nited-States, <=50K
19,rivate,232392, HS-grad,9, Never-married,ther-service, Other-relative, White, Female,0,0,40,nited-States, <=50K
35,rivate,220098, HS-grad,9, Married-civ-spouse,ther-service, Wife, White, Female,0,0,40,nited-States, >50K
27,rivate,301302, Bachelors,13, Never-married,raft-repair, Not-in-family, White, Male,0,0,50,nited-States, <=50K
46,elf-emp-not-inc,277946, Assoc-acdm,12, Separated,raft-repair, Not-in-family, White, Male,0,0,40,nited-States, <=50K
34,tate-gov,98101, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,7688,0,45,, >50K
34,rivate,196164, HS-grad,9, Never-married,ther-service, Not-in-family, White, Female,0,0,35,nited-States, <=50K
44,rivate,115562, Some-college,10, Married-civ-spouse,ech-support, Husband, White, Male,0,0,40,nited-States, <=50K
45,rivate,96975, Some-college,10, Divorced,andlers-cleaners, Unmarried, White, Female,0,0,40,nited-States, <=50K
20,,137300, HS-grad,9, Never-married,, Other-relative, White, Female,0,0,35,nited-States, <=50K
25,rivate,86872, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,55,nited-States, >50K
52,elf-emp-inc,132178, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,50,nited-States, >50K
20,rivate,416103, Some-college,10, Never-married,andlers-cleaners, Own-child, White, Male,0,0,40,nited-States, <=50K
